date,no1,no2,no3,no4,no5
2014-04-19 09:00:00,1.558507,1.683733,2.587313,-0.259495,-0.057458
2014-04-19 10:00:00,-0.199596,-0.918074,-1.404413,-0.023168,-2.777686
2014-04-19 11:00:00,-0.517182,-1.561190,-0.917419,0.485985,-1.014615
2014-04-19 12:00:00,1.834729,-0.371225,-0.311626,-1.933492,-1.768972
2014-04-19 13:00:00,0.077385,0.559780,-1.902600,0.333941,-0.639154
2014-04-19 14:00:00,-0.005679,0.147924,-0.015878,0.924295,-0.389570
2014-04-19 15:00:00,-1.133439,-1.126923,0.278437,0.529179,-0.541995
2014-04-19 16:00:00,1.113773,-1.011072,1.061960,-0.390510,1.303443
2014-04-19 17:00:00,-0.871113,1.332319,1.578990,-0.142424,0.473190
2014-04-19 18:00:00,0.399037,-0.209495,0.702166,0.682955,-0.687861
2014-04-19 19:00:00,-0.638817,-1.381984,0.213981,0.313134,0.329583
2014-04-19 20:00:00,-1.149461,1.638192,0.550810,-0.033061,1.558449
2014-04-19 21:00:00,-0.852863,-0.541882,0.369834,1.252818,-0.025704
2014-04-19 22:00:00,-1.630002,-0.156239,-0.688306,1.700928,0.014905
2014-04-19 23:00:00,1.064192,-1.311445,-0.415553,0.153310,1.621733
2014-04-20 00:00:00,0.925746,0.718284,1.040426,0.811005,0.291398
2014-04-20 01:00:00,-2.717460,-0.856706,-0.769496,-1.387437,-1.251942
2014-04-20 02:00:00,-0.902953,1.985716,1.069304,-1.482740,0.400892
2014-04-20 03:00:00,0.379657,0.422377,0.138396,-0.425832,0.666406
2014-04-20 04:00:00,0.263864,2.346556,-1.328554,-1.263433,0.200282
2014-04-20 05:00:00,-1.461505,-0.635510,-0.560681,-0.608879,-0.051578
2014-04-20 06:00:00,-0.388613,0.810782,-0.169246,-0.153438,0.036102
2014-04-20 07:00:00,-1.768219,0.853957,0.902504,-0.685056,0.365703
2014-04-20 08:00:00,-1.331618,-2.237538,-1.342931,-0.063558,-2.158805
2014-04-20 09:00:00,1.048709,0.164591,0.874435,0.029310,0.330419
2014-04-20 10:00:00,-0.820963,0.144931,-0.684100,-2.704385,0.889216
2014-04-20 11:00:00,-1.439503,0.375745,-1.041875,-0.605119,-0.259847
2014-04-20 12:00:00,-0.478189,-0.676586,-1.331888,0.027556,-0.018169
2014-04-20 13:00:00,0.758914,-0.640662,-0.342485,1.229596,1.048411
2014-04-20 14:00:00,-0.162928,0.689553,-2.062762,1.403704,-0.223750
2014-04-20 15:00:00,0.390911,-2.010472,-0.355638,0.113041,-0.377150
2014-04-20 16:00:00,0.170927,-0.945901,-0.578157,-1.027538,0.048897
2014-04-20 17:00:00,1.268522,2.496191,0.382528,-0.313845,0.517327
2014-04-20 18:00:00,0.058846,-0.705558,-0.677552,-0.407634,0.017700
2014-04-20 19:00:00,-0.113617,0.342064,1.334496,0.788291,-1.696915
2014-04-20 20:00:00,-0.669310,1.855120,-1.718347,-1.153210,-1.660366
2014-04-20 21:00:00,0.152197,-0.460071,1.706134,-0.951948,0.064325
2014-04-20 22:00:00,-1.751078,-1.453086,-1.224282,0.981773,-0.623073
2014-04-20 23:00:00,-0.059932,0.649951,1.569408,1.305353,1.448752
2014-04-21 00:00:00,0.922446,0.506387,-0.492298,-0.793176,0.000069
2014-04-21 01:00:00,-0.916617,-1.065677,-1.337437,0.599370,0.021840
2014-04-21 02:00:00,0.012826,-0.513699,3.073386,-1.920981,-0.421124
2014-04-21 03:00:00,1.171733,0.503960,0.365649,-1.337204,-1.305183
2014-04-21 04:00:00,0.120552,-0.621630,0.237549,-0.076815,-3.059094
2014-04-21 05:00:00,0.803359,0.290403,-0.573459,1.497854,1.249268
2014-04-21 06:00:00,0.284910,-1.364392,-1.153154,0.686035,1.591182
2014-04-21 07:00:00,-0.350700,-0.007406,-0.207158,-0.937081,-1.209133
2014-04-21 08:00:00,1.163984,-0.058446,0.233973,-0.906137,-0.015509
2014-04-21 09:00:00,0.478539,0.635629,1.147748,0.775372,0.910514
2014-04-21 10:00:00,1.255646,-1.168277,0.342426,1.288442,-0.929926
2014-04-21 11:00:00,-1.199041,0.849870,-0.280309,-0.416743,-1.254111
2014-04-21 12:00:00,-0.407808,0.453240,-1.701979,0.527931,0.256685
2014-04-21 13:00:00,0.489753,0.887004,-0.338581,-1.441409,0.670507
2014-04-21 14:00:00,0.398963,-0.346180,-1.613105,0.262474,0.304003
2014-04-21 15:00:00,0.199123,-0.066102,0.120590,0.570871,0.603856
2014-04-21 16:00:00,-0.007008,-0.284550,0.239183,-0.286393,-0.194189
2014-04-21 17:00:00,-0.354434,-1.266173,-0.711127,-2.518875,0.013415
2014-04-21 18:00:00,1.118112,1.376087,-0.084268,0.207727,0.526296
2014-04-21 19:00:00,0.044206,-0.014694,-0.016559,1.447255,0.252078
2014-04-21 20:00:00,0.734878,1.926967,0.269165,1.067192,0.763121
2014-04-21 21:00:00,0.114097,-3.154255,-1.288408,2.444439,1.242060
2014-04-21 22:00:00,0.039638,-0.022403,1.615951,-1.208024,-0.246890
2014-04-21 23:00:00,0.772464,0.764366,0.534886,1.090001,0.929983
2014-04-22 00:00:00,-1.038172,-2.001321,-0.877007,-0.454940,0.133034
2014-04-22 01:00:00,0.763674,2.409597,1.403603,-0.108057,0.483345
2014-04-22 02:00:00,1.862384,-0.206151,-0.894464,-1.216574,-1.091756
2014-04-22 03:00:00,-0.319250,0.206099,0.850710,0.664120,2.089141
2014-04-22 04:00:00,0.577089,-0.520874,-1.925662,-1.434278,0.719700
2014-04-22 05:00:00,0.686448,0.687330,2.020103,-0.752338,-0.252873
2014-04-22 06:00:00,0.953977,-0.836092,-1.026565,-2.028209,-0.441141
2014-04-22 07:00:00,-0.630337,1.166726,1.320225,0.166619,-0.588977
2014-04-22 08:00:00,-1.646200,2.067795,-0.473973,-1.678504,0.738730
2014-04-22 09:00:00,-1.140648,0.192609,0.482576,0.216714,-0.126456
2014-04-22 10:00:00,-0.894449,-0.959137,0.774323,0.392330,-0.688175
2014-04-22 11:00:00,-2.027215,0.686470,1.349373,-2.124409,0.248197
2014-04-22 12:00:00,-1.397155,0.173837,1.597914,-1.576160,-1.644190
2014-04-22 13:00:00,0.499680,-0.672314,-0.475621,-1.469372,0.728572
2014-04-22 14:00:00,0.672751,0.816580,0.635323,-0.506970,0.854321
2014-04-22 15:00:00,-1.124189,2.001774,-0.258453,0.084955,-0.087832
2014-04-22 16:00:00,-0.172442,-0.027999,1.557721,0.274214,0.096525
2014-04-22 17:00:00,1.004571,-0.734324,-0.614090,0.878875,-0.198440
2014-04-22 18:00:00,0.485254,0.355637,-0.657129,-1.664324,-0.176612
2014-04-22 19:00:00,-1.284647,0.500566,-1.654053,-0.096690,0.073329
2014-04-22 20:00:00,0.671635,-0.688401,0.060621,-0.295958,0.934921
2014-04-22 21:00:00,0.706652,-0.170002,0.034170,0.066700,0.074787
2014-04-22 22:00:00,0.415601,-0.656113,-0.524097,-0.841332,0.572164
2014-04-22 23:00:00,-1.580391,0.144925,0.515685,1.418483,1.219426
2014-04-23 00:00:00,0.081151,-1.471088,-2.639793,0.432366,-1.348381
2014-04-23 01:00:00,0.894376,-1.039925,-0.122192,0.095509,1.702558
2014-04-23 02:00:00,-0.713878,-0.173551,1.080301,0.059746,0.121553
2014-04-23 03:00:00,-2.379808,-0.092013,0.023202,0.711565,-0.010825
2014-04-23 04:00:00,0.572616,0.666260,1.355199,0.523220,-0.225542
2014-04-23 05:00:00,2.022404,-0.265773,0.339436,-0.394976,-0.233381
2014-04-23 06:00:00,-0.767777,-0.722529,-0.476797,0.593441,-0.049342
2014-04-23 07:00:00,-0.196829,0.229502,-0.009586,-0.434496,-1.440685
2014-04-23 08:00:00,1.777883,0.481572,-0.805045,0.733800,-0.235880
2014-04-23 09:00:00,-1.335865,1.783200,-0.225489,-0.183133,-0.098640
2014-04-23 10:00:00,1.249524,0.050866,-0.320317,-1.332733,0.504771
2014-04-23 11:00:00,-0.228828,0.799365,1.492273,-0.900884,0.235023
2014-04-23 12:00:00,1.275936,-1.159831,-0.297056,1.706420,0.643151
2014-04-23 13:00:00,0.551686,-2.328456,0.515657,-0.650526,-0.164675
2014-04-23 14:00:00,-0.577729,0.196931,-1.344877,-1.626967,0.194460
2014-04-23 15:00:00,0.864216,0.272996,-1.554223,0.034312,0.956829
2014-04-23 16:00:00,0.024198,-0.270764,1.174525,-0.398886,-0.651999
2014-04-23 17:00:00,-0.495197,-0.490404,-0.118181,-0.464736,0.897494
2014-04-23 18:00:00,0.493886,0.222633,0.590043,0.363013,1.730096
2014-04-23 19:00:00,0.044564,-2.163272,1.042698,-0.919711,-0.350380
2014-04-23 20:00:00,2.854638,1.318473,-1.467791,0.215471,0.469709
2014-04-23 21:00:00,0.931406,0.418131,-0.909692,2.250194,-0.037058
2014-04-23 22:00:00,0.541468,0.454876,1.280620,0.534736,-0.217094
2014-04-23 23:00:00,-0.730464,-1.372415,1.333975,0.259539,1.176546
2014-04-24 00:00:00,0.214874,-0.347325,0.322935,-0.868191,-0.311601
2014-04-24 01:00:00,0.132556,-0.340508,-0.277633,-0.864207,2.082408
2014-04-24 02:00:00,-0.625881,0.849336,-0.637466,-0.713880,-0.931543
2014-04-24 03:00:00,-0.811359,-1.070627,-1.553763,0.724285,0.505740
2014-04-24 04:00:00,-0.031022,-0.150829,-1.448921,-0.659426,0.319598
2014-04-24 05:00:00,1.170614,0.789846,1.590421,-0.579422,-0.063421
2014-04-24 06:00:00,0.058050,0.551251,2.405588,0.048210,0.989687
2014-04-24 07:00:00,0.645571,0.072056,0.227774,-0.814990,-0.863589
2014-04-24 08:00:00,0.357611,-0.067670,-0.012197,-0.580525,-0.143998
2014-04-24 09:00:00,1.609577,0.884754,0.440978,1.298497,0.118942
2014-04-24 10:00:00,-0.285178,0.141658,0.938012,-0.591513,0.071038
2014-04-24 11:00:00,1.008500,2.219075,0.628180,-0.203247,-0.339272
2014-04-24 12:00:00,-0.211920,0.065533,0.145592,-1.014846,0.450452
2014-04-24 13:00:00,-0.050608,0.131224,1.491113,-1.291233,0.041656
2014-04-24 14:00:00,-0.339272,-1.188541,0.011141,-0.439378,1.002118
2014-04-24 15:00:00,0.523403,-1.379366,0.556285,-0.866775,0.462076
2014-04-24 16:00:00,0.061462,-0.480074,0.209521,-0.946099,-0.112921
2014-04-24 17:00:00,1.379832,0.333079,-0.636122,-0.793523,-0.949029
2014-04-24 18:00:00,-1.364753,-0.935076,-1.872011,0.164904,-0.640909
2014-04-24 19:00:00,0.655273,-1.599333,-0.563642,0.936814,1.038095
2014-04-24 20:00:00,-0.701026,2.423150,-0.039045,0.130012,-0.953663
2014-04-24 21:00:00,-0.981840,1.149207,-0.203528,-0.501820,-0.748018
2014-04-24 22:00:00,0.033123,-1.044570,-1.881051,-1.156153,-0.435075
2014-04-24 23:00:00,0.520623,-0.148417,-1.848486,-0.621170,0.815142
2014-04-25 00:00:00,0.158238,-0.569376,-1.323875,-0.081377,0.341812
2014-04-25 01:00:00,-2.614676,0.230354,0.719562,0.070327,-0.013649
2014-04-25 02:00:00,1.313952,-0.071668,0.416327,-0.534923,-0.617893
2014-04-25 03:00:00,0.982007,0.907321,0.943206,1.173896,0.623979
2014-04-25 04:00:00,-0.041249,1.547172,0.892768,-1.136424,-1.416181
2014-04-25 05:00:00,0.597146,-0.882820,1.300089,-0.834872,-0.431686
2014-04-25 06:00:00,-0.732350,-0.371861,0.140764,0.488842,-1.457246
2014-04-25 07:00:00,0.303326,-1.950811,-0.405582,-0.385407,-0.252264
2014-04-25 08:00:00,2.009933,0.709272,-0.102864,-0.154198,0.247883
2014-04-25 09:00:00,0.974733,-0.416340,-0.113770,-0.989334,-1.095992
2014-04-25 10:00:00,0.009805,-0.927127,-0.425079,-1.079703,1.123189
2014-04-25 11:00:00,-1.014939,-0.469911,0.046922,-0.297041,0.187618
2014-04-25 12:00:00,0.660331,-0.941836,-0.612552,1.082885,1.556912
2014-04-25 13:00:00,-1.817847,-1.357460,1.948399,-0.926424,0.329600
2014-04-25 14:00:00,0.231553,0.270431,-0.467734,-0.689174,-0.547319
2014-04-25 15:00:00,0.136283,0.983563,-1.334604,-1.410338,1.855280
2014-04-25 16:00:00,-0.670251,-1.164254,-0.106176,0.850393,0.646897
2014-04-25 17:00:00,0.448401,0.067458,-0.457645,-0.114467,-2.851939
2014-04-25 18:00:00,0.568979,-0.060629,-0.048034,-0.511693,-0.863409
2014-04-25 19:00:00,0.380564,-1.487287,-0.700755,1.174820,0.466482
2014-04-25 20:00:00,-1.050635,1.321394,0.097646,0.524876,2.165709
2014-04-25 21:00:00,-1.246711,0.528895,1.224410,-0.648165,-0.824704
2014-04-25 22:00:00,-1.653661,0.398827,-0.540960,-0.606759,-0.306494
2014-04-25 23:00:00,0.435323,-0.773539,-0.375327,0.322752,1.385955
2014-04-26 00:00:00,1.132101,0.038110,-2.051720,-0.871969,1.911053
2014-04-26 01:00:00,-0.643067,0.400992,0.466306,-0.305707,1.752834
2014-04-26 02:00:00,0.391448,0.200180,0.162786,0.426106,0.630063
2014-04-26 03:00:00,1.562175,-0.278596,-0.389267,-1.009036,0.989299
2014-04-26 04:00:00,-0.261524,-0.403846,-0.873707,-1.217208,0.164646
2014-04-26 05:00:00,0.330151,-1.047307,-0.425550,-0.994709,0.655895
2014-04-26 06:00:00,-0.000736,-0.691701,-0.258823,0.596740,1.091764
2014-04-26 07:00:00,0.150516,-2.294091,-1.543877,1.511021,-0.095964
2014-04-26 08:00:00,0.435899,-0.144088,2.034365,-0.623743,0.019062
2014-04-26 09:00:00,1.020076,-1.230481,-1.992352,-2.486502,-1.282137
2014-04-26 10:00:00,1.967273,-1.240452,0.933984,-0.924983,-0.158321
2014-04-26 11:00:00,-0.124543,-1.872061,-0.821561,0.260136,1.011278
2014-04-26 12:00:00,0.418532,-0.157710,-0.180151,0.242715,0.625555
2014-04-26 13:00:00,0.529948,-1.011159,-1.757120,-0.171603,-1.082322
2014-04-26 14:00:00,-0.148494,0.151200,1.017414,-1.015326,0.383491
2014-04-26 15:00:00,0.429501,0.289718,-0.204076,-1.991613,-0.689264
2014-04-26 16:00:00,1.792004,-0.130420,-1.034427,-0.064489,-0.928648
2014-04-26 17:00:00,1.901291,0.183468,0.286899,-1.246542,-0.891572
2014-04-26 18:00:00,0.174952,-1.015249,-0.060959,1.555275,-1.758692
2014-04-26 19:00:00,-1.047572,0.317035,-1.261690,1.338046,-2.139088
2014-04-26 20:00:00,-0.871371,1.320652,-0.189902,-0.225335,1.045649
2014-04-26 21:00:00,-1.067264,-0.904832,0.336432,0.474642,0.622623
2014-04-26 22:00:00,-1.124305,0.000432,1.375679,-0.191388,0.542882
2014-04-26 23:00:00,-0.355823,-0.636897,-1.230024,0.096706,-1.561568
2014-04-27 00:00:00,0.660385,-0.113563,0.970459,0.528504,1.610033
2014-04-27 01:00:00,-1.167132,-0.084595,0.125233,2.497049,-0.583706
2014-04-27 02:00:00,-1.346414,1.265522,0.236170,-0.042609,1.833962
2014-04-27 03:00:00,-0.903451,-0.782786,-2.015230,0.827585,0.814608
2014-04-27 04:00:00,0.297899,-0.087580,0.411262,-1.287626,0.716094
2014-04-27 05:00:00,-0.694114,-0.012325,-0.103441,1.339821,-0.169881
2014-04-27 06:00:00,-2.480763,0.721453,-0.763852,-1.253874,-0.135847
2014-04-27 07:00:00,-0.177364,-0.963301,0.457818,-0.572447,-0.418032
2014-04-27 08:00:00,-0.872807,1.046062,-0.222906,0.359234,-1.319026
2014-04-27 09:00:00,1.835334,1.034364,0.171002,-0.239503,-0.552386
2014-04-27 10:00:00,0.649250,0.784500,-0.352442,-1.578382,0.189221
2014-04-27 11:00:00,-0.943130,0.500524,-0.980717,-0.193704,-0.145536
2014-04-27 12:00:00,0.424811,-0.805430,0.767029,-0.566230,-1.077685
2014-04-27 13:00:00,0.191833,-0.729811,-1.634375,0.537429,-1.404458
2014-04-27 14:00:00,0.554791,0.048591,0.879719,-1.016336,0.278775
2014-04-27 15:00:00,0.951203,-2.271973,-0.371214,0.436580,0.406557
2014-04-27 16:00:00,-1.168869,0.347016,-1.222452,-0.910788,0.821608
2014-04-27 17:00:00,-0.476321,-1.001839,0.686367,-0.476944,-0.433455
2014-04-27 18:00:00,-0.917094,0.739042,-0.970317,-0.954989,0.283566
2014-04-27 19:00:00,1.010998,-0.490132,-1.102922,-0.716573,0.812153
2014-04-27 20:00:00,0.050471,-1.502540,1.111516,-0.650476,0.621912
2014-04-27 21:00:00,1.244735,-0.307505,0.391147,1.463500,0.316208
2014-04-27 22:00:00,0.663971,0.303456,-0.272441,-1.871123,0.703828
2014-04-27 23:00:00,0.404036,0.218410,-1.805975,-0.798072,0.920417
2014-04-28 00:00:00,0.326311,-0.114407,-0.207757,2.459827,-0.780777
2014-04-28 01:00:00,0.193240,-0.916739,-0.423578,-1.134358,-0.790714
2014-04-28 02:00:00,0.154176,1.002486,0.501949,0.738208,0.325405
2014-04-28 03:00:00,-0.534663,-0.127670,-0.424593,-1.042723,-1.070597
2014-04-28 04:00:00,0.496285,0.373319,-2.190717,-0.173349,1.062426
2014-04-28 05:00:00,0.559662,-0.155861,0.992070,-1.102806,-0.679448
2014-04-28 06:00:00,-0.013114,-0.368823,0.683679,-0.461862,0.095128
2014-04-28 07:00:00,1.095580,-0.138571,0.740848,2.424612,-0.599809
2014-04-28 08:00:00,-0.055589,0.888567,-0.461687,1.056425,0.715879
2014-04-28 09:00:00,-0.523162,-0.975906,0.384529,0.584763,-0.931305
2014-04-28 10:00:00,-0.590950,-2.807896,0.393737,-1.378941,1.104769
2014-04-28 11:00:00,0.104004,0.604682,0.552872,-1.328241,0.276494
2014-04-28 12:00:00,-0.904169,-0.017993,-0.787792,-0.623378,-2.452184
2014-04-28 13:00:00,0.330939,-1.906791,0.998569,0.345100,-0.911707
2014-04-28 14:00:00,0.022918,1.088509,-0.623152,1.228553,-1.693516
2014-04-28 15:00:00,-1.349907,-0.825409,-1.386282,-0.919184,-1.165244
2014-04-28 16:00:00,0.459527,-0.596365,-1.047625,-3.624418,-0.952635
2014-04-28 17:00:00,0.652677,0.665879,1.559609,-1.255179,-0.866134
2014-04-28 18:00:00,0.895732,0.239323,0.722023,1.225510,-3.400661
2014-04-28 19:00:00,1.394448,0.767461,0.298862,-0.875640,0.160530
2014-04-28 20:00:00,1.029540,-1.266080,-1.673069,-1.852841,1.030643
2014-04-28 21:00:00,-1.074708,-0.955411,-0.232553,-2.184065,-0.932548
2014-04-28 22:00:00,1.192493,1.037904,0.016773,-1.124820,-0.456730
2014-04-28 23:00:00,0.341618,-0.456008,0.500612,1.381575,-0.277388
2014-04-29 00:00:00,0.461141,-0.500049,-0.755765,0.877481,1.310227
2014-04-29 01:00:00,1.434802,-0.257101,-2.033037,-1.044578,0.436383
2014-04-29 02:00:00,0.434719,-1.395656,0.560773,-0.721390,0.185416
2014-04-29 03:00:00,-0.066902,-2.160553,-1.096118,-0.190405,0.587250
2014-04-29 04:00:00,0.193860,1.675342,-0.219950,0.379788,-0.334952
2014-04-29 05:00:00,-0.772053,0.087630,-0.748744,-1.498632,1.047077
2014-04-29 06:00:00,1.787078,-0.222496,-1.677492,1.614671,0.594060
2014-04-29 07:00:00,1.417109,1.204409,-0.732334,-0.439530,0.070603
2014-04-29 08:00:00,-0.282085,0.808206,0.333153,-1.087791,0.679619
2014-04-29 09:00:00,-0.863968,0.252761,0.123850,-0.147953,0.383250
2014-04-29 10:00:00,-0.734843,1.268025,-0.469240,-1.141284,-0.975271
2014-04-29 11:00:00,-0.623532,0.696941,0.367004,-0.213225,-0.000921
2014-04-29 12:00:00,-0.546051,-0.264556,1.945726,0.184830,0.403173
2014-04-29 13:00:00,-1.031551,-1.455326,-0.943367,-0.757657,-0.883662
2014-04-29 14:00:00,-1.132050,-0.008071,-0.147597,1.225689,0.845725
2014-04-29 15:00:00,-0.652150,-1.843424,1.587570,0.063136,0.762593
2014-04-29 16:00:00,0.858408,0.278103,-0.673341,0.310272,1.762371
2014-04-29 17:00:00,0.284374,0.082043,-0.693550,0.018955,-0.975231
2014-04-29 18:00:00,0.167260,-0.787923,1.237991,-0.397432,0.047461
2014-04-29 19:00:00,-0.751933,-0.050580,0.853970,0.508780,0.230340
2014-04-29 20:00:00,0.016870,-1.628470,-1.880892,0.692906,-0.289263
2014-04-29 21:00:00,-1.023501,1.734115,0.195523,0.001498,-0.997550
2014-04-29 22:00:00,-0.656537,-0.876763,-1.486502,2.841639,-0.507469
2014-04-29 23:00:00,-0.619355,1.582784,-0.142941,0.681821,-0.352689
2014-04-30 00:00:00,0.258860,-0.481949,-1.779831,-0.715178,1.422586
2014-04-30 01:00:00,-0.267341,0.425828,1.898660,1.621094,-0.399957
2014-04-30 02:00:00,-0.759444,0.223399,-0.299789,1.470524,1.017146
2014-04-30 03:00:00,0.129633,0.980260,0.666086,0.959882,0.132007
2014-04-30 04:00:00,-1.424272,0.347985,0.562200,-0.777335,0.178893
2014-04-30 05:00:00,-0.067270,0.877278,-0.130289,-1.021322,-1.095333
2014-04-30 06:00:00,1.203473,-0.761429,-0.752144,-0.720746,-0.538638
2014-04-30 07:00:00,0.150242,0.481759,0.297529,-0.074538,-0.985440
2014-04-30 08:00:00,-0.232792,-0.068127,0.589386,1.502052,0.640290
2014-04-30 09:00:00,-0.461406,-1.105734,-0.837064,-1.687142,1.717310
2014-04-30 10:00:00,-1.085438,0.484543,-0.417134,-0.236799,0.463219
2014-04-30 11:00:00,-0.655939,-1.322781,-1.481691,0.862485,0.012995
2014-04-30 12:00:00,0.431721,-0.919264,-1.233458,0.468682,-1.103450
2014-04-30 13:00:00,0.018317,-0.871980,1.807680,-0.549601,-0.952177
2014-04-30 14:00:00,-1.515108,-0.203329,1.324884,-1.646329,1.223302
2014-04-30 15:00:00,1.769635,0.139934,1.661391,-1.350684,-0.338939
2014-04-30 16:00:00,-0.141812,-0.277869,1.363183,-0.864321,-0.779588
2014-04-30 17:00:00,-0.042356,0.421228,-0.316200,-0.336488,0.076277
2014-04-30 18:00:00,-0.247152,-1.533740,0.093758,-1.257021,1.529242
2014-04-30 19:00:00,-1.423596,0.018461,-0.184600,-1.599565,1.824168
2014-04-30 20:00:00,0.795123,-0.945634,0.562477,-0.628743,-0.967587
2014-04-30 21:00:00,0.886450,-0.863049,1.334772,-0.982924,-0.719947
2014-04-30 22:00:00,-0.355633,0.781864,0.889171,1.001251,-0.289046
2014-04-30 23:00:00,-1.047763,-1.494158,1.938216,0.160873,0.284756
2014-05-01 00:00:00,-0.578197,-0.500753,0.179850,-0.533817,0.311115
2014-05-01 01:00:00,-0.906652,-0.140868,1.714261,-0.631341,-1.342162
2014-05-01 02:00:00,-0.682202,1.529246,0.530959,-1.375630,-0.622965
2014-05-01 03:00:00,0.654439,-1.081144,1.336617,0.707180,-0.055171
2014-05-01 04:00:00,-1.631836,0.629026,1.002036,0.270472,-0.465496
2014-05-01 05:00:00,0.421473,0.787399,-0.242995,0.661484,0.803531
2014-05-01 06:00:00,-1.081042,-1.968885,-1.878659,0.135900,1.408886
2014-05-01 07:00:00,1.319206,0.012256,-0.052149,0.038528,0.007096
2014-05-01 08:00:00,1.757516,0.734814,0.512264,-1.553611,2.204858
2014-05-01 09:00:00,-1.312060,1.672396,0.650653,0.111945,0.668183
2014-05-01 10:00:00,1.444460,-1.046651,-0.821672,0.712809,-1.550166
2014-05-01 11:00:00,0.988155,-1.412164,-0.685904,-0.791080,0.696437
2014-05-01 12:00:00,1.456273,0.269342,-1.308681,-1.575471,-0.403348
2014-05-01 13:00:00,0.716757,2.636780,-0.963648,0.051349,0.600562
2014-05-01 14:00:00,1.422750,0.805819,1.484020,-0.141691,-0.331227
2014-05-01 15:00:00,0.983455,0.953559,-0.990212,0.625644,-0.284288
2014-05-01 16:00:00,-0.598840,-1.434052,0.800631,0.689012,-1.296381
2014-05-01 17:00:00,-1.444126,-0.855628,-1.369061,-0.753782,-0.361454
2014-05-01 18:00:00,-1.227780,0.721806,-1.219528,-0.518712,1.612939
2014-05-01 19:00:00,-0.805000,1.110431,0.605520,-0.215266,-0.594208
2014-05-01 20:00:00,1.348388,-1.080239,0.481164,0.197151,0.123743
2014-05-01 21:00:00,-0.266326,0.644977,0.221229,0.559163,-1.480161
2014-05-01 22:00:00,1.536940,0.183993,1.253460,0.853580,-0.697268
2014-05-01 23:00:00,-1.395604,0.285937,-0.555421,0.905456,-0.961510
2014-05-02 00:00:00,0.516615,-0.557518,0.208362,-0.389780,0.195636
2014-05-02 01:00:00,-0.326193,0.279777,0.427363,-1.661066,-2.117740
2014-05-02 02:00:00,-0.670202,0.175655,0.345456,0.538156,0.403912
2014-05-02 03:00:00,0.066741,-2.749991,-0.307233,1.091095,-0.855168
2014-05-02 04:00:00,0.024715,0.727702,-0.561911,-0.886726,-0.764894
2014-05-02 05:00:00,0.628707,-2.232686,-1.311094,0.499895,-0.809830
2014-05-02 06:00:00,-0.268362,-1.133782,1.543511,1.487717,1.174925
2014-05-02 07:00:00,0.276533,-0.262431,0.450181,1.255092,-1.706650
2014-05-02 08:00:00,0.433285,1.629341,0.039777,-2.094555,1.065436
2014-05-02 09:00:00,-0.914615,1.223260,1.064197,-0.880796,0.165646
2014-05-02 10:00:00,1.180570,-0.208802,0.936440,1.050510,-1.325799
2014-05-02 11:00:00,-0.826557,1.152403,-0.249143,0.206353,0.322450
2014-05-02 12:00:00,-0.451809,0.414347,-0.930854,-1.392669,-1.032472
2014-05-02 13:00:00,1.300912,0.960756,0.576800,1.571412,-2.147820
2014-05-02 14:00:00,-0.797054,0.676476,-0.729368,1.848117,-0.551194
2014-05-02 15:00:00,0.435837,0.270223,-0.497549,-0.449060,-0.243660
2014-05-02 16:00:00,0.030101,-1.198163,1.174824,-1.092263,0.458930
2014-05-02 17:00:00,0.692235,-0.388004,0.379071,-1.696509,0.358773
2014-05-02 18:00:00,0.086073,1.658845,-0.012436,-1.237705,-0.415550
2014-05-02 19:00:00,0.691364,0.252589,-1.297708,1.106256,0.176358
2014-05-02 20:00:00,1.332042,0.824983,0.231893,0.342391,0.192674
2014-05-02 21:00:00,0.228082,1.837370,0.263509,-0.197444,-0.050963
2014-05-02 22:00:00,-1.525365,0.159543,0.640868,0.912600,0.552064
2014-05-02 23:00:00,1.711648,1.108772,1.400375,1.658878,0.218317
2014-05-03 00:00:00,-1.692104,3.073160,1.383384,1.583659,0.894019
2014-05-03 01:00:00,0.106930,2.295506,-1.069633,-1.501085,1.919525
2014-05-03 02:00:00,0.885087,0.794392,0.929390,-0.991553,0.385434
2014-05-03 03:00:00,0.613428,-1.489669,-0.394162,2.429366,-1.954897
2014-05-03 04:00:00,0.610947,0.423815,0.161701,0.350116,0.662189
2014-05-03 05:00:00,1.168635,-0.851378,-2.932538,0.113788,3.036589
2014-05-03 06:00:00,0.550188,0.327664,-1.270095,0.209088,-1.338386
2014-05-03 07:00:00,-0.081903,-0.199796,-0.204593,-0.795795,-2.894074
2014-05-03 08:00:00,-0.143642,-0.065871,0.726418,-0.366373,0.920089
2014-05-03 09:00:00,-0.353757,0.168473,-2.096631,0.381312,1.790867
2014-05-03 10:00:00,-0.915577,-0.070573,-1.370541,-0.008681,-0.188320
2014-05-03 11:00:00,-1.142717,0.380116,-0.682878,0.495943,0.981273
2014-05-03 12:00:00,0.978242,1.063666,-0.366757,0.529427,-0.617272
2014-05-03 13:00:00,1.102493,-0.940810,-0.389836,-0.930059,-0.518872
2014-05-03 14:00:00,1.026192,2.076064,-0.325110,0.705500,1.342754
2014-05-03 15:00:00,-1.227883,0.359225,0.084723,2.145014,-0.134804
2014-05-03 16:00:00,-0.309297,0.461106,1.650132,-0.362289,0.803808
2014-05-03 17:00:00,0.656549,1.429755,0.155011,-0.756644,-0.861962
